Product Name,Sales,Profit
Southworth 25% Cotton Premium Laser Paper and Envelopes,39.96,19.1808
Wilson Electronics DB Pro Signal Booster,1432.0,125.3
Acme Design Stainless Steel Bent Scissors,41.04,11.0808
Hon Pagoda Stacking Chairs,256.784,32.098
O'Sullivan Living Dimensions 2-Shelf Bookcases,120.98,12.098
GBC ProClick 150 Presentation Binding System,315.98,148.5106
GBC Personal VeloBind Strips,28.752,10.0632
Boston KS Multi-Size Manual Pencil Sharpener,114.95,32.186
"Sanford Colorific Colored Pencils, 12/Box",23.04,6.912
Colorific Watercolor Pencils,15.48,4.4892
Xerox 209,51.84,24.8832
Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,7.4655
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,4.1756
Pastel Pink Envelopes,7.28,3.4944
Wilson Jones Easy Flow II Sheet Lifters,5.4,2.592
Xerox 223,19.44,9.3312
Luxo Economy Swing Arm Lamp,39.88,11.1664
DAX Natural Wood-Tone Poster Frame,79.44,28.5984
Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,6.9741
Xerox 222,32.4,15.552
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,-24.7716
Security-Tint Envelopes,15.28,7.4872
Iris Project Case,44.688,3.3516
O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47,-204.9996
Avery 52,11.07,5.2029
Bretford Rectangular Conference Table Tops,1504.52,346.0396
Xerox 231,25.92,12.4416
GBC Standard Plastic Binding Systems' Combs,7.536,-13.188
Self-Adhesive Ring Binder Labels,1.408,-2.3232
Wilson Jones Impact Binders,4.144,-6.4232
Rogers Deluxe File Chest,52.752,-12.5286
Belkin 5 Outlet SurgeMaster Power Centers,381.36,106.7808
Prang Dustless Chalk Sticks,6.72,3.36
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,5.5071
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,27.9936
GBC DocuBind 300 Electric Binding Machine,946.764,-694.2936
Ultra Door Pull Handle,94.68,31.2444
Akro Stacking Bins,23.67,0.946799999999997
Cisco Unified IP Phone 7945G VoIP phone,1091.168,68.198
Blackstonian Pencils,18.69,5.2332
Chromcraft Rectangular Conference Tables,568.728,28.4363999999999
SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,2.5592
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,-3.68920000000001
Easy-staple paper,56.784,20.5842
Avery Hole Reinforcements,5.607,-3.9249
Rogers Handheld Barrel Pencil Sharpener,6.576,0.575400000000001
Avery Hidden Tab Dividers for Binding Systems,14.304,4.6488
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,7.049
Prang Drawing Pencil Set,5.56,2.224
Xerox 1967,32.4,15.552
Newell 350,9.84,2.8536
Newell 333,2.78,0.7228
Presstex Flexible Ring Binders,3.64,1.365
BlackBerry Q10,881.93,220.4825
"GBC White Gloss Covers, Plain Front",115.84,54.4448
Catalog Binders with Expanding Posts,107.648,33.64
Microsoft Wireless Mobile Mouse 4000,199.95,63.984
Xerox 225,12.96,6.2208
"Global Value Mid-Back Manager's Chair, Gray",60.89,15.2225
Avery 483,14.94,6.8724
Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,4.4344
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,53.2704
VariCap6 Expandable Binder,51.9,24.393
Fellowes Neat Ideas Storage Cubes,64.96,2.5984
Acme Titanium Bonded Scissors,25.5,6.63
"Global Leather Task Chair, Black",215.976,-2.69970000000004
High-Back Leather Manager's Chair,389.97,35.0973
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,53.982
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,-7.782
"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,24.318
"Master Caster Door Stop, Large Brown",14.56,5.5328
Hon Comfortask Task/Swivel Chairs,102.582,6.8388
Xerox 1923,20.04,9.6192
Avery Metallic Poly Binders,32.088,11.2308
GBC DocuBind TL300 Electric Binding System,4305.552,1453.1238
OIC Stacking Trays,10.02,4.4088
Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,303.3408
GBC DocuBind 300 Electric Binding Machine,1577.94,757.4112
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,112.574
Advantus Rolling Drawer Organizers,184.704,13.8528
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,11.98
Avery 483,15.936,5.1792
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,-5.6007
Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,-28.498
O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,40.97
Hoover Commercial SteamVac,67.9,20.37
Embossed Ink Jet Note Cards,72.224,25.2784
Avery 519,11.696,3.9474
Office Star - Mesh Screen back chair with Vinyl seat,392.94,43.2234
"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,4.7712
GBC Plasticlear Binding Covers,6.888,-11.0208
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,-84.9615
Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,-15.4188000000002
Xerox 1891,48.91,22.9877
Newell 351,9.84,2.8536
Ibico Covers for Plastic or Wire Binding Elements,34.5,15.525
Acco Suede Grain Vinyl Round Ring Binder,0.556,-0.9452
"Angle-D Binders with Locking Rings, Label Holders",43.8,20.586
HP Office Recycled Paper (20Lb. and 87 Bright),13.872,5.0286
"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,-64.9376
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,8.2848
Grandstream GXP2100 Mainstream Business Phone,244.768,24.4768
"Boston School Pro Electric Pencil Sharpener, 1670",74.352,6.5058
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,-6.8992
"Global Geo Office Task Chair, Gray",56.686,-20.245
Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,6.12299999999999
Newell 348,7.872,0.885599999999999
Xerox 1994,15.552,5.4432
GBC Plastic Binding Combs,1.476,-2.2878
Newell 323,8.4,2.184
Newell 35,6.56,1.9024
"Eberhard Faber 3 1/2"" Golf Pencils",14.88,3.72
Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,15.918
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,9.9216
Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,45.84
Avery 511,4.928,1.7248
Newell 345,63.488,4.7616
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,117.1296
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,46.7908
Clearsounds A400,118.782,-27.7158
Premier Automatic Letter Opener,769.184,-163.4516
Microsoft Natural Keyboard Elite,47.904,-2.994
Xerox 1977,13.36,6.4128
Office Star - Task Chair with Contemporary Loop Arms,163.764,25.4744
Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,31.2664
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,-5.688
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,-84.2928
Xerox 1909,211.04,97.0784
GuestStacker Chair with Chrome Finish Legs,594.816,59.4816
Ibico Plastic Spiral Binding Combs,72.96,23.712
DAX Two-Tone Silver Metal Document Frame,80.96,34.8128
Konftel 250 Conference phone - Charcoal black,455.712,34.1784
Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,7.2744
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,15.3952
Staple envelope,15.56,7.3132
Wilson Electronics DB Pro Signal Booster,859.2,75.1800000000001
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,50.8768
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,6.674
Bush Somerset Collection Bookcase,314.352,-15.7176
Avery 492,4.608,1.4976
"OIC Colored Binder Clips, Assorted Sizes",17.9,8.771
Accohide Poly Flexible Ring Binders,2.992,1.122
Avery Durable Slant Ring Binders With Label Holder,20.064,7.0224
Xerox 1917,146.73,68.9631
Avery 480,18.75,9.0
Panasonic KX TS208W Corded phone,117.576,11.7576
Cardinal EasyOpen D-Ring Binders,51.184,19.194
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,-106.393
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,-4.7625
Vtech CS6719,57.594,-11.5188
Flat Face Poster Frame,30.144,8.2896
Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,-12.8490000000002
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,202.2528
Magnifier Swing Arm Lamp,41.96,10.9096
"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4.4604
Global Deluxe Steno Chair,184.752,-20.7846
GuestStacker Chair with Chrome Finish Legs,520.464,-14.8704
Wirebound Voice Message Log Book,11.424,3.7128
Xerox 207,19.44,9.3312
Newell 307,3.64,1.0192
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.7138
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,15.092
Chromcraft Round Conference Tables,313.722,-99.3453
Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,7.81659999999999
"SAFCO Commercial Wire Shelving, 72h",428.68,0.0
"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,10.3194
"Super Bands, 12/Pack",13.02,0.390600000000001
"Eldon Expressions Wood Desk Accessories, Oak",22.14,6.4206
Fellowes Officeware Wire Shelving,359.32,7.18639999999999
Xerox 1899,11.56,5.6644
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",68.48,25.68
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,83.8439999999999
Xerox 1939,37.94,18.2112
Global Highback Leather Tilter in Burgundy,272.97,43.6752
"Tensor ""Hersey Kiss"" Styled Floor Lamp",41.568,-4.1568
Novimex Swivel Fabric Task Chair,317.058,-86.0586
Ideal Clamps,8.04,2.9145
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944,52.493
Acme Box Cutter Scissors,61.38,15.9588
Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,10.5
Memorex Micro Travel Drive 4 GB,31.8,13.674
Adjustable Personal File Tote,32.56,8.4656
Grip Seal Envelopes,7.072,2.3868
Computer Printout Paper with Letter-Trim Perforations,45.528,15.9348
"Padded Folding Chairs, Black, 4/Carton",64.784,6.4784
Tennsco 6- and 18-Compartment Lockers,424.272,-10.6068000000001
Prang Dustless Chalk Sticks,1.344,0.504
Acco Perma 3000 Stacking Storage Drawers,83.92,-1.049
Xerox 226,25.92,12.4416
Flat Face Poster Frame,120.576,33.1584
Xerox 191,79.92,37.5624
Xerox 1881,12.28,5.7716
Avanti 4.4 Cu. Ft. Refrigerator,542.94,152.0232
Poly String Tie Envelopes,2.04,0.9588
Recycled Steel Personal File for Hanging File Folders,228.92,14.3075
PowerGen Dual USB Car Charger,7.992,2.5974
Global Highback Leather Tilter in Burgundy,582.336,-29.1168
Ooma Telo VoIP Home Phone System,629.95,157.4875
Global Leather Executive Chair,631.782,140.396
DMI Eclipse Executive Suite Bookcases,801.568,-10.0196000000001
Avery 485,75.18,35.3346
Euro-Pro Shark Turbo Vacuum,30.98,8.0548
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,661.4559
Newell 332,14.112,1.2348
Staple envelope,31.12,14.6264
Acrylic Self-Standing Desk Frames,4.272,0.9612
Chromcraft Round Conference Tables,209.148,-66.2302
Tennsco 6- and 18-Compartment Lockers,1591.02,286.3836
Translucent Push Pins by OIC,7.92,1.683
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,156.047
Xerox 1963,8.448,2.64
WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,171.36
Eldon 500 Class Desk Accessories,12.07,3.9831
Heavy-Duty E-Z-D Binders,3.273,-2.5093
"Contract Clock, 14"", Brown",87.92,15.386
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,6.5435
HON 5400 Series Task Chairs for Big and Tall,2803.92,0.0
GBC Recycled VeloBinder Covers,6.816,-11.5872
Motorola L703CM,249.584,15.599
Xerox 1903,17.94,8.7906
Eldon 100 Class Desk Accessories,10.11,3.2352
Xerox 2,10.368,3.6288
Easy-staple paper,11.952,4.0338
Fellowes Superior 10 Outlet Split Surge Protector,15.224,-38.8212
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,-56.0592
VTech DS6151,604.752,60.4752000000001
Acme Softgrip Scissors,40.7,11.803
AT&T CL2909,302.376,37.797
Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,4.95
HON 5400 Series Task Chairs for Big and Tall,3785.292,420.588
SANFORD Major Accent Highlighters,35.4,13.452
Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,39.98
Hon Multipurpose Stacking Arm Chairs,1212.96,-69.3119999999999
Mitel MiVoice 5330e IP Phone,1099.96,82.497
Hon 2111 Invitation Series Straight Table,103.481,-16.2613
Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,1.9926
Imation Clip USB flash drive - 8 GB,30.08,-5.264
Xerox 21,36.288,12.7008
Newell 336,10.272,1.1556
First Data FD10 PIN Pad,252.8,-31.6
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,-2.0622
Xerox 201,12.96,6.2208
Polycom SoundPoint Pro SE-225 Corded phone,285.576,-57.1152
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2.502
Strathmore Photo Frame Cards,14.62,6.7252
Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,6.045
50 Colored Long Pencils,16.256,1.2192
AT&T 1080 Corded phone,219.184,19.1786
Jackery Bar Premium Fast-charging Portable Charger,95.84,34.742
Avery 476,12.39,5.6994
Xerox 1895,35.88,16.146
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,138.417
Avery 481,12.32,5.9136
"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,3.0128
Eldon Gobal File Keepers,136.26,5.45039999999999
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,55.845
GBC Recycled VeloBinder Covers,81.792,26.5824
Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,13.6851
Motorola HK250 Universal Bluetooth Headset,36.784,-8.2764
Penpower WorldCard Pro Card Scanner,91.475,-1.8295
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.339899999999997
"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,-10.05
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,41.934
iOttie HLCRIO102 Car Mount,15.992,-2.9985
Southworth 100% Cotton The Best Paper,34.44,17.22
RCA Visys Integrated PBX 8-Line Router,321.552,20.097
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,168.4704
Zebra Zazzle Fluorescent Highlighters,19.456,3.4048
Avery 492,17.28,7.9488
Tenex Chairmats For Use With Carpeted Floors,31.96,1.598
GBC Prestige Therm-A-Bind Covers,164.688,55.5822
Balt Split Level Computer Training Table,166.5,-66.6
Xerox 202,12.96,6.2208
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,53.2608
Anker Astro 15000mAh USB Portable Charger,99.98,3.99919999999999
Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,3.7128
Harbour Creations 67200 Series Stacking Chairs,128.124,24.2012
"Career Cubicle Clock, 8 1/4"", Black",101.4,38.532
Avery 501,5.904,1.9926
Xerox 1988,173.488,54.215
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,-61.872
Storex Dura Pro Binders,3.564,-6.237
Acco Hot Clips Clips to Go,13.16,4.1125
Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,-6.5076
Ibico Hi-Tech Manual Binding System,304.99,-533.7325
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,1.816
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,91.9954
Crayola Colored Pencils,19.68,6.4944
Sauder Camden County Collection Library,781.864,-137.976
Xerox 1962,30.816,9.63
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,-76.9536
Stockwell Push Pins,6.54,2.1582
Wilson Electronics DB Pro Signal Booster,572.8,50.12
"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,59.115
GBC ProClick 150 Presentation Binding System,2022.272,682.5168
Manco Dry-Lighter Erasable Highlighter,9.12,3.1008
Storex DuraTech Recycled Plastic Frosted Binders,38.16,19.08
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,350.427
Storex Dura Pro Binders,11.88,5.346
Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120.0,46.8
Staple holder,8.67,2.3409
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,2.0286
Easy-staple paper,167.94,82.2906
Strathmore Photo Mount Cards,67.8,31.188
Nu-Dell Float Frame 11 x 14 1/2,26.94,11.3148
Dana Swing-Arm Lamps,32.04,8.01
Barrel Sharpener,32.13,8.3538
Newell 32,2.88,0.8064
Motorola L703CM,1091.93,272.9825
Xerox 1908,111.96,54.8604
Stanley Contemporary Battery Pencil Sharpeners,26.7,7.476
"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,18.09
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,4.5837
Space Solutions HD Industrial Steel Shelving.,689.82,20.6946
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,15.7194
GBC VeloBind Cover Sets,9.264,-13.896
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,-6.01960000000003
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,544.4175
Xerox 1887,91.056,31.8696
Staples in misc. colors,54.208,8.8088
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,4.0473
Avery 474,6.912,2.5056
Adjustable Depth Letter/Legal Cart,435.504,48.9941999999999
Fellowes Mighty 8 Compact Surge Protector,81.08,22.7024
Safco Commercial Shelving,93.02,3.7208
RCA ViSYS 25425RE1 Corded phone,323.976,36.4473
Xerox 229,15.552,5.4432
"Rogers Jumbo File, Granite",32.592,-7.7406
GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,29.372
Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,39.98
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,-7.0146
GBC VeloBinder Manual Binding System,172.752,60.4632
Fellowes Black Plastic Comb Bindings,9.296,3.0212
Iris Project Case,12.768,0.957599999999999
Easy-staple paper,52.76,24.2696
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,5.5616
"Metal Folding Chairs, Beige, 4/Carton",427.644,80.7772
"Advantus Push Pins, Aluminum Head",40.67,12.6077
Rogers Profile Extra Capacity Storage Tub,33.48,1.3392
Prestige Round Ring Binders,9.728,3.2832
"Eldon Expressions Wood Desk Accessories, Oak",8.856,-6.8634
"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,84.294
Avoid Verbal Orders Carbonless Minifold Book,16.9,7.774
Xerox 191,39.96,18.7812
Global Chrome Stack Chair,191.968,16.7972
Avery 505,35.52,13.32
Avery Hole Reinforcements,6.23,-9.65650000000001
Xerox 1906,56.704,19.1376
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,-114.0174
Maxell 4.7GB DVD+R 5/Pack,1.98,0.891
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,35.6636
Xerox 1900,6.848,2.14
DXL Angle-View Binders with Locking Rings by Samsill,4.626,-3.855
Harmony Air Purifier,453.6,90.72
Avery Binding System Hidden Tab Executive Style Index Sets,13.848,5.193
Iceberg Mobile Mega Data/Printer Cart ,577.584,43.3188
Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,151.96,36.4704
Aluminum Document Frame,68.432,8.55399999999999
"Seth Thomas 13 1/2"" Wall Clock",71.12,9.779
Staples,3.008,0.564
Xerox 1935,184.66,84.9436
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,-1.5936
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,34.7865
Tennsco Industrial Shelving,195.64,-44.019
"Computer Room Manger, 14""",51.968,10.3936
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,-75.5958
Cisco 8961 IP Phone Charcoal,224.937,-164.9538
Avery 496,6.0,2.1
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,5.7624
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,98.4802000000001
Ibico Plastic and Wire Spiral Binding Combs,12.645,-10.116
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,1.0584
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,22.3888
Accohide Poly Flexible Ring Binders,6.732,-4.488
"Tennsco Lockers, Sand",33.568,1.6784
#6 3/4 Gummed Flap White Envelopes,15.84,5.544
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,7.9378
Newell 347,17.12,1.926
Ultra Door Pull Handle,31.56,10.4148
Novimex Swivel Fabric Task Chair,105.686,-28.6862
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,-79.908
"Global Stack Chair with Arms, Black",104.93,-4.497
Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,323.955
Sensible Storage WireTech Storage Systems,70.98,3.54899999999999
